Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,URG Flag Cnt,Init Fwd Win Byts,Label
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,349,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,352,BENIGN
6,10080,0.0,198.4126984126984,10080,1,10080,10080,2,0,0,0,0,0,0,0,0,0,179,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,358,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,350,BENIGN
6,10016,0.0,199.68051118210863,10016,1,10016,10016,2,0,0,0,0,0,0,0,0,0,61,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,5481,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,1006,BENIGN
6,10049,0.0,199.0247785849338,10049,1,10049,10049,2,0,0,0,0,0,0,0,0,0,1006,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,126,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,1006,BENIGN
6,10080,0.0,198.4126984126984,10080,1,10080,10080,2,0,0,0,0,0,0,0,0,0,153,BENIGN
6,10112,0.0,197.78481012658227,10112,1,10112,10112,2,0,0,0,0,0,0,0,0,0,136,BENIGN
6,10080,0.0,198.4126984126984,10080,1,10080,10080,2,0,0,0,0,0,0,0,0,0,79,BENIGN
6,51,607.843137254902,39215.686274509804,51,1,51,51,2,0,31,15,480,1,0,0,1,0,79,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,357,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,357,BENIGN
6,3731,440697.4001608148,282229.9651567944,3,2986,1593,0,1053,0,4380,1561,384087,0,1,0,61,0,29200,BENIGN
6,78,61333.333333333336,153846.15384615384,7,223,39,0,12,0,1398,398,272150,0,1,0,6,0,27960,BENIGN
6,656,41318.59756097561,38109.756097560974,27,6169,343,0,25,0,2796,1084,616871,0,1,0,8,0,27960,BENIGN
6,10081,0.0,198.39301656581688,10081,1,10081,10081,2,0,0,0,0,0,0,0,0,0,153,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,290,BENIGN
6,533,58.16135084427767,5628.517823639775,266,92880,482,51,3,0,31,10,315,1,0,0,1,0,153,BENIGN
6,53,584.9056603773585,56603.77358490566,26,1104,50,3,3,0,31,10,315,1,0,0,1,0,153,BENIGN
6,10015,0.0,199.70044932601098,10015,1,10015,10015,2,0,0,0,0,0,0,0,0,0,61,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,135,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,365,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,349,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,378,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,349,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,358,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,1006,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,126,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,126,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,349,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,352,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,351,BENIGN
6,10079,0.0,198.43238416509575,10079,1,10079,10079,2,0,0,0,0,0,0,0,0,0,179,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,358,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,5481,BENIGN
6,10017,0.0,199.66057701906757,10017,1,10017,10017,2,0,0,0,0,0,0,0,0,0,61,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,350,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,1006,BENIGN
6,10047,0.0,199.06439733253708,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,0,1006,BENIGN
6,10047,0.0,199.06439733253708,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,0,126,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,1006,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,357,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,357,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,290,BENIGN
6,10016,0.0,199.68051118210863,10016,1,10016,10016,2,0,0,0,0,0,0,0,0,0,61,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,135,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,365,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,349,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,378,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,349,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,358,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,1006,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,126,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,126,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,351,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,349,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,352,BENIGN
6,10080,0.0,198.4126984126984,10080,1,10080,10080,2,0,0,0,0,0,0,0,0,0,179,BENIGN
6,10047,0.0,199.06439733253708,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,0,358,BENIGN
6,10015,0.0,199.70044932601098,10015,1,10015,10015,2,0,0,0,0,0,0,0,0,0,61,BENIGN
6,10064,13.215421303656598,397.456279809221,3354,33754656,10063,0,4,0,133,33,4414,0,0,0,1,0,8257,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,350,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,1006,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,1006,BENIGN
6,10047,0.0,199.06439733253708,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,0,126,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,1006,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,357,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,357,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,290,BENIGN
6,10016,0.0,199.68051118210863,10016,1,10016,10016,2,0,0,0,0,0,0,0,0,0,61,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,135,BENIGN
6,10049,0.0,199.0247785849338,10049,1,10049,10049,2,0,0,0,0,0,0,0,0,0,365,BENIGN
6,10049,0.0,199.0247785849338,10049,1,10049,10049,2,0,0,0,0,0,0,0,0,0,349,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,378,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,349,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,358,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,1006,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,126,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,126,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,352,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,351,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,349,BENIGN
6,10016,0.0,199.68051118210863,10016,1,10016,10016,2,0,0,0,0,0,0,0,0,0,61,BENIGN
6,10080,0.0,198.4126984126984,10080,1,10080,10080,2,0,0,0,0,0,0,0,0,0,179,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,358,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,8670,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,350,BENIGN
6,9,0.0,1000000.0,1,6,7,0,9,0,0,0,0,1,2,0,0,0,28960,BENIGN
6,140,3128.5714285714284,178571.42857142858,5,368,84,0,25,0,51,17,248,1,2,0,16,0,28960,BENIGN
6,14875,2.0840336134453783,268.9075630252101,4958,25255991,10048,0,4,0,31,7,238,0,0,1,1,0,1006,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,1006,BENIGN
6,14811,0.0,202.55215718047398,7405,13965612,10048,4763,3,0,0,0,0,1,0,0,0,0,126,BENIGN
6,14692,0.0,204.19275796351755,7346,14601608,10048,4644,3,0,0,0,0,1,0,0,0,0,290,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,1006,BENIGN
6,14820,0.0,202.42914979757086,7410,13918088,10048,4772,3,0,0,0,0,1,0,0,0,0,357,BENIGN
6,14916,0.0,201.1263073209976,7458,13416200,10048,4868,3,0,0,0,0,1,0,0,0,0,357,BENIGN
6,10015,0.0,199.70044932601098,10015,1,10015,10015,2,0,0,0,0,0,0,0,0,0,61,BENIGN
6,14702,2.1085566589579647,272.071826962318,4900,25291604,10049,0,4,0,31,7,238,0,0,1,1,0,1006,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,135,BENIGN
6,14701,0.0,204.06775049316374,7350,14553012,10048,4653,3,0,0,0,0,1,0,0,0,0,126,BENIGN
6,14702,0.0,204.05387022173855,7351,14547618,10048,4654,3,0,0,0,0,1,0,0,0,0,126,BENIGN
6,14700,0.0,204.08163265306123,7350,14558408,10048,4652,3,0,0,0,0,1,0,0,0,0,349,BENIGN
6,14700,0.0,204.08163265306123,7350,14558408,10048,4652,3,0,0,0,0,1,0,0,0,0,352,BENIGN
6,10049,0.0,199.0247785849338,10049,1,10049,10049,2,0,0,0,0,0,0,0,0,0,365,BENIGN
6,10049,0.0,199.0247785849338,10049,1,10049,10049,2,0,0,0,0,0,0,0,0,0,349,BENIGN
6,14893,0.0,201.43691667226213,7446,13535604,10048,4845,3,0,0,0,0,1,0,0,0,0,358,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,378,BENIGN
6,14701,0.0,204.06775049316374,7350,14553012,10048,4653,3,0,0,0,0,1,0,0,0,0,351,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,349,BENIGN
6,14413,0.0,208.14542426975646,7206,16514004,10080,4333,3,0,0,0,0,1,0,0,0,0,179,BENIGN
6,10016,0.0,199.68051118210863,10016,1,10016,10016,2,0,0,0,0,0,0,0,0,0,61,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,350,BENIGN
6,10049,0.0,199.0247785849338,10049,1,10049,10049,2,0,0,0,0,0,0,0,0,0,358,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,8670,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,8670,BENIGN
6,10049,0.0,199.0247785849338,10049,1,10049,10049,2,0,0,0,0,0,0,0,0,0,8670,BENIGN
6,1355,5132.103321033211,31734.317343173432,32,21228,948,0,43,0,976,161,101331,1,2,0,24,0,28960,BENIGN
6,1335,4969.288389513109,32209.737827715355,31,21471,956,0,43,0,976,154,100589,1,2,0,24,0,28960,BENIGN
6,10048,0.0,199.04458598726114,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,0,8670,BENIGN
6,4526,11.71011931064958,662.8369421122404,2263,10233288,4525,1,3,6,41,17,414,1,0,0,1,0,144,BENIGN
6,4526,25.850640742377376,883.7825894829872,1508,6828225,4526,0,4,0,45,29,414,1,0,0,3,0,145,BENIGN
6,4526,25.850640742377376,883.7825894829872,1508,6828225,4526,0,4,0,45,29,414,1,0,0,3,0,126,BENIGN
6,547,8563.07129798903,23765.99634369287,45,6535,183,0,13,0,1368,360,267516,1,1,0,6,0,4140,BENIGN
6,370,7089.189189189189,29729.72972972973,37,5597,178,0,11,0,1797,238,293519,1,1,0,5,0,4140,BENIGN
6,536,11610.074626865671,22388.059701492537,48,6465,174,0,12,0,1882,518,544474,1,1,0,5,0,4140,BENIGN
6,24,35750.0,166666.66666666666,8,192,24,0,4,0,858,214,184041,1,1,0,1,0,14480,BENIGN
6,5209,783.2597427529277,1343.827990017278,868,4357494,5129,0,7,0,1418,582,435575,1,1,0,2,0,42408,BENIGN
6,24,35791.666666666664,166666.66666666666,8,192,24,0,4,0,859,214,184422,1,1,0,1,0,14480,BENIGN
6,5732,0.0,348.91835310537334,5732,1,5732,5732,2,0,0,0,0,1,1,0,0,0,42408,BENIGN
6,5811,702.1166752710377,1204.6119428669765,968,5447694,5733,0,7,0,1418,582,435575,1,1,0,2,0,42408,BENIGN
6,5859,696.3645673323093,1194.7431302270013,976,5537624,5780,0,7,0,1418,582,435575,1,1,0,2,0,42408,BENIGN
6,5810,704.8192771084338,1204.8192771084337,968,5385238,5705,0,7,0,1418,585,437662,1,1,0,2,0,42408,BENIGN
6,202,9351.485148514852,14851.485148514852,101,20402,202,0,3,0,1448,629,550872,1,1,0,2,0,4380,BENIGN
6,1031,832.2017458777885,3879.7284190106693,343,353462,1030,0,4,0,858,214,184041,1,1,0,1,0,14480,BENIGN
6,162,31074.074074074073,80246.91358024691,13,572,54,0,13,0,1632,387,417033,1,1,0,7,0,17898,BENIGN
6,24,35750.0,166666.66666666666,8,192,24,0,4,0,858,214,184041,1,1,0,1,0,14480,BENIGN
6,839,3193.087008343266,7151.370679380215,167,28545,386,0,6,0,1400,446,443633,1,1,0,3,0,5792,BENIGN
6,26,33000.0,153846.15384615384,8,225,26,0,4,0,858,214,184041,1,1,0,1,0,14480,BENIGN
6,560,4783.928571428572,10714.285714285714,112,10380,188,0,6,0,1400,446,443633,1,1,0,3,0,5792,BENIGN
6,997,18693.07923771314,13039.117352056168,83,32213,602,0,13,0,2896,1433,968220,1,1,0,3,0,14480,BENIGN
6,1355,22249.446494464944,20664.20664206642,50,22192,709,0,28,0,1448,1076,364678,1,1,0,17,0,4380,BENIGN
6,671,7099.8509687034275,13412.816691505215,83,12974,242,0,9,0,1521,529,518136,1,1,0,4,0,14480,BENIGN
6,376,1992.0212765957447,15957.446808510638,75,7754,172,0,6,0,599,124,57480,1,1,0,2,0,14480,BENIGN
6,5289,0.0,378.1433163168841,5289,1,5289,5289,2,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,5322,829.1995490417137,1503.194287861706,760,3949402,5267,0,8,0,1448,551,549318,1,1,0,2,0,4380,BENIGN
6,5429,30.944925400626268,1105.1759071652239,1085,5566750,5306,0,6,0,168,28,4708,1,1,0,1,0,42408,BENIGN
6,668,8142.215568862275,14970.059880239522,74,11936,259,0,10,0,1474,543,450189,1,1,0,4,0,14480,BENIGN
6,2772,638.1673881673881,1443.001443001443,924,1904645,2511,2,4,0,1769,442,782143,1,1,0,1,0,28960,BENIGN
6,641,7624.02496099844,17160.686427457098,64,9781,210,0,11,0,1448,444,389269,1,1,0,6,0,4380,BENIGN
6,5285,0.0,378.4295175023652,5285,1,5285,5285,2,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,5886,0.0,339.7893306150187,5886,1,5886,5886,2,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,5886,0.0,339.7893306150187,5886,1,5886,5886,2,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,6137,0.0,325.89212970506765,6137,1,6137,6137,2,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,633,8870.45813586098,17377.567140600317,63,9946,211,0,11,0,1448,510,429959,1,1,0,6,0,4380,BENIGN
6,3072,0.0,976.5625,1536,476288,2024,1048,3,0,0,0,0,1,2,0,0,0,14480,BENIGN
6,578,4628.027681660899,10380.622837370242,115,11140,197,0,6,0,1400,445,442566,1,1,0,3,0,14480,BENIGN
6,599,4465.776293823038,10016.69449081803,119,12142,226,0,6,0,1400,445,442566,1,1,0,3,0,14480,BENIGN
6,5615,579.3410507569012,1246.6607301869992,935,4167681,5095,0,7,0,1532,464,498536,1,1,0,3,0,28960,BENIGN
6,6033,0.0,331.5100281783524,6033,1,6033,6033,2,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,5797,815.4217698809729,1897.5332068311195,579,2940888,5458,0,11,0,1413,429,379781,1,1,0,5,0,29200,BENIGN
6,5695,0.0,526.7778753292362,2847,16205124,5694,1,3,0,0,0,0,1,1,0,0,0,4380,BENIGN
6,12439,570.3030790256452,562.7462014631401,2073,8006039,6781,12,7,0,1774,1013,898172,0,1,0,4,0,28960,BENIGN
6,5195,643.1183830606352,1347.4494706448509,865,4111726,5004,0,7,0,1448,477,349044,1,1,0,4,0,14480,BENIGN
6,404,142470.29702970298,89108.91089108911,11,2663,297,0,36,0,4344,1598,646159,1,1,0,3,0,28960,BENIGN
6,84,26988.095238095237,47619.04761904762,28,2269,83,0,4,0,2267,566,1284570,1,1,0,1,0,28960,BENIGN
6,5646,1.0626992561105206,354.23308537017357,5646,1,5646,5646,2,0,6,3,18,1,1,0,0,0,29200,BENIGN
6,5880,32.31292517006803,1190.4761904761904,980,5466441,5752,0,7,0,159,27,3519,1,1,0,2,0,28960,BENIGN
6,5874,32.345931222335714,1191.692202928158,979,5463860,5750,0,7,0,159,27,3519,1,1,0,2,0,28960,BENIGN
6,5905,0.0,508.0440304826418,2952,7624512,4905,1000,3,0,0,0,0,1,2,0,0,0,28960,BENIGN
6,5168,32.5077399380805,1160.9907120743035,1033,5029762,5045,0,6,0,168,28,4708,1,1,0,1,0,42408,BENIGN
6,5169,32.50145095763204,1160.7661056297156,1033,4898535,4992,0,6,0,168,28,4708,1,1,0,1,0,42408,BENIGN
6,5169,528.3420390791256,1160.7661056297156,1033,4429372,4794,0,6,0,1400,455,454095,1,1,0,3,0,29200,BENIGN
6,355,11774.647887323943,22535.211267605635,50,11015,286,0,8,0,1751,522,505618,1,1,0,4,0,28960,BENIGN
6,5654,0.0,353.73187124159887,5654,1,5654,5654,2,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,8996,854.6020453534904,1000.4446420631392,1124,3230346,5000,0,9,0,1587,854,561855,1,1,0,6,0,28960,BENIGN
6,65,51707.692307692305,92307.69230769231,13,189,31,0,6,0,1448,560,412438,1,1,0,3,0,28960,BENIGN
6,70,48028.57142857143,85714.28571428571,14,169,28,0,6,0,1448,560,412357,1,1,0,3,0,28960,BENIGN
6,32,26843.75,125000.0,10,310,31,0,4,0,859,214,184422,1,1,0,1,0,14480,BENIGN
6,141,46439.716312056735,63829.78723404255,17,760,77,0,9,0,1499,727,501958,1,1,0,4,0,28960,BENIGN
6,13024,794.5331695331695,1151.7199017199018,930,2526179,6182,1,15,0,796,689,79059,0,1,0,13,0,65535,BENIGN
6,6011,27.94876060555648,998.1700216270171,1202,6584052,5791,0,6,0,168,28,4708,1,1,0,1,0,42408,BENIGN
6,6010,454.40931780366054,998.3361064891847,1202,6260314,5675,0,6,0,1400,455,454095,1,1,0,3,0,29200,BENIGN
6,5434,0.0,552.0794994479205,2717,14731592,5431,3,3,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,5431,0.0,368.2563063892469,5431,1,5431,5431,2,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,5744,0.0,348.18941504178275,5744,1,5744,5744,2,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,5431,0.0,368.2563063892469,5431,1,5431,5431,2,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,5356,0.0,560.1194921583271,2678,14321952,5354,2,3,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,5751,0.0,521.6484089723526,2875,16468060,5745,6,3,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,65,51707.692307692305,92307.69230769231,13,162,28,0,6,0,1448,560,412438,1,1,0,3,0,28960,BENIGN
6,62,8161.290322580645,96774.19354838709,12,258,35,0,6,0,325,84,17236,1,1,0,3,0,28960,BENIGN
6,63,53349.206349206346,95238.09523809524,12,260,35,0,6,0,1448,560,412438,1,1,0,3,0,28960,BENIGN
6,68,49426.470588235294,88235.29411764706,13,243,36,0,6,0,1448,560,412438,1,1,0,3,0,28960,BENIGN
6,1670,4254.491017964072,5988.023952095808,185,116158,1000,0,10,0,2306,710,648314,1,1,0,5,0,14480,BENIGN
6,6233,2152.2541312369644,3048.2913524787423,346,1995088,6008,0,19,0,1511,706,458592,1,1,0,10,0,29200,BENIGN
6,5949,25.214321734745337,1008.5728693898134,1189,5997294,5567,0,6,0,150,25,3766,1,1,0,1,0,14480,BENIGN
6,5655,0.0,353.6693191865606,5655,1,5655,5655,2,0,0,0,0,1,1,0,0,0,14480,BENIGN
6,5529,812.4434798336047,1989.5098571170195,552,2562699,5103,0,11,0,1448,408,407453,1,1,0,5,0,4380,BENIGN
6,5920,0.0,337.8378378378378,5920,1,5920,5920,2,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,5670,0.0,529.1005291005291,2835,16074450,5670,0,3,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,5694,0.0,351.24692658939233,5694,1,5694,5694,2,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,10131,2330.2734182213007,1678.0179646629158,633,6263977,10022,0,17,0,2896,1388,974048,0,1,0,3,0,28960,BENIGN
6,3380,0.0,887.5739644970414,1690,223112,2024,1356,3,0,0,0,0,1,2,0,0,0,14480,BENIGN
6,5218,1008.6239938673822,2108.087389804523,521,723096,2644,0,11,0,2896,478,710185,0,1,0,5,0,28960,BENIGN
6,10949,12351.721618412641,10137.912138094804,99,132953,2821,0,111,0,2896,1218,287283,0,1,0,17,0,28960,BENIGN
6,12486,6250.600672753484,4004.4850232260133,254,2116826,10194,0,50,0,4344,1560,817322,0,1,0,5,0,26847,BENIGN
6,11199,12365.657648004286,10090.186623805697,99,100095,2595,0,113,0,2896,1225,385356,0,1,0,21,0,28960,BENIGN
6,10642,594.6250704754746,845.7056944183424,1330,12377812,10033,0,9,0,1418,703,405682,0,1,0,4,0,42408,BENIGN
6,11454,1572.900296839532,1484.1976602060415,715,6234937,10024,0,17,0,3078,1059,685667,0,1,0,4,0,28960,BENIGN
6,105,37371.42857142857,85714.28571428571,13,440,55,0,9,0,2796,436,838619,1,1,0,5,0,27960,BENIGN
6,10218,10135.349383440987,8807.985907222548,114,178908,2692,0,90,0,2836,1150,331808,0,1,0,36,0,42408,BENIGN
6,10224,2563.2824726134586,2053.9906103286385,511,5006756,10021,0,21,0,2896,1247,715288,0,1,0,5,0,28960,BENIGN
6,12178,16269.830842502874,12645.754639513878,79,57680,1466,0,154,0,4344,1286,624226,0,1,0,32,0,28960,BENIGN
6,11989,11586.287430144299,9675.53590791559,104,96094,1979,0,116,0,2896,1197,331379,0,1,0,21,0,28960,BENIGN
6,12039,30961.458592906387,19686.02043359083,51,55754,2595,0,237,0,4344,1572,671902,0,1,0,24,0,28960,BENIGN
6,7675,714.9185667752442,1302.9315960912052,852,6318229,7556,0,10,0,1418,548,293435,0,1,0,5,0,42408,BENIGN
6,10124,351.244567364678,592.6511260371394,2024,20012196,10027,0,6,0,1462,592,469870,0,1,0,3,0,28960,BENIGN
6,7690,228.2184655396619,910.2730819245774,1281,9390895,7537,1,7,0,529,250,71364,0,1,0,4,0,42408,BENIGN
6,5220,29.50191570881226,1149.4252873563219,1044,5181856,5116,0,6,0,154,25,3965,1,1,0,1,0,28960,BENIGN
6,12127,29229.652840768533,19543.16813721448,51,35599,1601,0,237,0,4365,1495,516582,0,1,0,26,0,28960,BENIGN
6,5220,0.0,383.1417624521073,5220,1,5220,5220,2,0,0,0,0,1,1,0,0,0,28960,BENIGN
6,6095,800.656275635767,1148.4823625922888,1015,5022014,5584,0,7,0,1726,697,639590,1,1,0,2,0,26544,BENIGN
6,470,8751.063829787234,14893.617021276596,78,9535,207,0,7,0,1448,587,387286,1,1,0,3,0,14480,BENIGN
6,10228,374.65780211184983,684.3957763003519,1704,16524099,10002,0,7,0,1462,547,434508,1,1,0,4,0,28960,BENIGN
6,4046,830.6969846762235,1730.1038062283737,674,2619612,3978,0,7,0,1448,480,385167,1,1,0,4,0,28960,BENIGN
6,4048,830.2865612648221,1729.2490118577075,674,2646211,3995,0,7,0,1448,480,385167,1,1,0,4,0,28960,BENIGN
6,11661,521.4818626189864,1029.0712631849756,1060,9181877,10187,0,12,0,1448,506,369907,1,1,0,6,0,26847,BENIGN
6,10151,381.144714806423,591.0747709585263,2030,19850319,10000,0,6,0,2910,644,1301166,1,1,0,4,0,28960,BENIGN
6,10173,362.4299616632262,688.0959402339527,1695,16562291,10002,0,7,0,1462,526,433389,1,1,0,4,0,28960,BENIGN
6,11741,469.29563069585214,936.8878289753854,1174,10084946,10188,0,11,0,1448,500,386587,1,1,0,5,0,26847,BENIGN
6,11666,1514.2293845362592,1371.5069432539003,777,3348836,6677,0,16,0,1963,1104,614014,0,1,0,9,0,28960,BENIGN
